01915	200,5,42.5761704,-70.8714528
01921	200,5,42.6763235,-71.0141180
01922	200,5,42.7543139,-70.9190132
01923	200,5,42.5695570,-70.9427914
01929	200,5,42.6352771,-70.7763169
01930	200,5,42.6039658,-70.7049520
01931	200,5,42.6159000,-70.6627000
01936	200,5,42.6200000,-70.8600000
01937	200,5,42.5900000,-70.9800000
01938	200,5,42.6854061,-70.8476708
01940	200,5,42.5348403,-71.0438339
01944	200,5,42.5785949,-70.7763169
01945	200,5,42.5115874,-70.8536164
01949	200,5,42.6007246,-71.0141180
01950	200,5,42.8104135,-70.8892886
01951	200,5,42.7796754,-70.8476708
01952	200,5,42.8402704,-70.8714528
01960	200,5,42.5357932,-70.9665682
01961	200,5,42.5300000,-70.9300000
01965	200,5,42.5591076,-70.8262101
01966	200,5,42.6518028,-70.6276279
01969	200,5,42.7165980,-70.9190132
01970	200,5,42.5123838,-70.9130684
01971	200,5,42.5195000,-70.8972000
01982	200,5,42.6287628,-70.8476708
01983	200,5,42.6451804,-70.9427914
01984	200,5,42.6008323,-70.8773982
01985	200, 5, 42.8001919, -70.9665682
02018	200,5,42.1747000,-70.8845000
02019	200,5,42.0874065,-71.4655565
02020	200,5,42.0863000,-70.6417000
02021	200,5,42.1841964,-71.1329685
02025	200,5,42.2454632,-70.8238874
02026	200,5,42.2494514,-71.1804988
02027	200,5,42.2400000,-71.1700000
02030	200,5,42.2274115,-71.2755422
02031	200,5,42.0231000,-71.1779000
02032	200,5,42.1543722,-71.2102024
02035	200,5,42.0706608,-71.2517835
02038	200,5,42.0870521,-71.4061876
02040	200,5,42.1792000,-70.7501000
02041	200,5,42.0775000,-70.6500000
02043	200,5,42.2271881,-70.8833434
02044	200,5,42.2039000,-70.8789000
02045	200,5,42.2687914,-70.8625347
02047	200,5,42.1343602,-70.6878526
02048	200,5,42.0092584,-71.2280234
02050	200,5,42.1262759,-70.7406358
02051	200,5,42.1459000,-70.7405000
02052	200,5,42.1932708,-71.2992993
02053	200,5,42.1559342,-71.4180622
02054	200, 5, 42.1670755, -71.3705616
02055	200,5,42.2403000,-70.7626000
02056	200,5,42.1208961,-71.3230549
02059	200,5,42.1434000,-70.7705000
02060	200,5,42.2200000,-70.7900000
02061	200,5,42.1693018,-70.8238874
02062	200,5,42.1772198,-71.2042619
02065	200,5,42.0918000,-70.7061000
02066	200,5,42.1991526,-70.7763169
02067	200,5,42.1159279,-71.1804988
02070	200,5,42.0283000,-71.3976000
02071	200,5,42.1052292,-71.2725724
02072	200,5,42.1229099,-71.1092012
02081	200,5,42.1470851,-71.2517835
02090	200,5,42.2193849,-71.2280234
02093	200, 5, 42.0484051, -71.3468091
02101	200,5,42.3586000,-71.0605000
02102	200,5,42.3586000,-71.0605000
02103	200,5,42.3586000,-71.0605000
02104	200,5,42.3586000,-71.0605000
02105	200,5,42.3586000,-71.0605000
02106	200,5,42.3586000,-71.0605000
02107	200,5,42.3586000,-71.0605000
02108	200,5,42.3572317,-71.0661193
02109	200,5,42.3618604,-71.0549768
02110	200,5,42.3538002,-71.0564625
02111	200,5,42.3490894,-71.0601767
02112	200,5,42.3586000,-71.0605000
02113	200,5,42.3654231,-71.0549768
02114	200,5,42.3643579,-71.0661193
02115	200,5,42.3380341,-71.0928603
02116	200,5,42.3530680,-71.0765188
02117	200,5,42.3586000,-71.0605000
02118	200,5,42.3377967,-71.0705763
02119	200,5,42.3218236,-71.0884036
02120	200,5,42.3319167,-71.0988025
02121	200,5,42.3065441,-71.0824613
02122	200, 5, 42.2967146, -71.0527482
02123	200,5,42.3586000,-71.0605000
02124	200,5,42.2826027,-71.0676050
02125	200,5,42.3167518,-71.0586910
02126	200,5,42.2771417,-71.0913748
02127	200,5,42.3327192,-71.0408624
02128	200,5,42.3715779,-71.0319478
02129	200,5,42.3795409,-71.0646337
02130	200,5,42.3031075,-71.1181141
02131	200,5,42.2832142,-71.1270268
02132	200,5,42.2797554,-71.1626756
02133	200,5,42.2546603,-71.1157002
02134	200,5,42.3574303,-71.1299976
02135	200,5,42.3463503,-71.1626756
02136	200,5,42.2546538,-71.1270268
02137	200,5,42.3586000,-71.0605000
02138	200,5,42.3803274,-71.1389101
02139	200,5,42.3647559,-71.1032591
02140	200,5,42.3964457,-71.1359393
02141	200,5,42.3716445,-71.0809757
02142	200,5,42.3635847,-71.0824613
02143	200,5,42.3808757,-71.1002881
02144	200,5,42.3991718,-71.1240559
02145	200,5,42.3930959,-71.0884036
02148	200,5,42.4326041,-71.0557196
02149	200,5,42.4041313,-71.0557196
02150	200,5,42.4000656,-71.0319478
02151	200,5,42.4149773,-71.0081746
02152	200,5,42.3747917,-70.9814281
02153	200,5,42.4184000,-71.1069000
02155	200,5,42.4274971,-71.1092012
02156	200,5,42.4293000,-71.1285000
02163	200,5,42.3663518,-71.1195995
02169	200,5,42.2438855,-71.0081746
02170	200,5,42.2649584,-71.0200613
02171	200,5,42.2821193,-71.0230330
02176	200,5,42.4573354,-71.0616623
02177	200,5,42.4584000,-71.0668000
02180	200,5,42.4766331,-71.0913748
02184	200,5,42.2020445,-71.0141180
02185	200,5,42.2101000,-70.9902000
02186	200,5,42.2332830,-71.0854325
02187	200,5,42.2795000,-71.0782000
02188	200,5,42.2071619,-70.9606241
02189	200,5,42.2105550,-70.9249578
02190	200,5,42.1707499,-70.9427914
02191	200,5,42.2450752,-70.9457635
02196	200,5,42.3586000,-71.0603000
02199	200,5,42.3474214,-71.0817185
02201	200,5,42.3581580,-71.0585053
02202	200,5,42.3586000,-71.0603000
02203	200,5,42.3602466,-71.0594338
02204	200,5,42.3586000,-71.0603000
02205	200,5,42.3376349,-71.0448553
02206	200,5,42.3586000,-71.0603000
02207	200,5,42.3586000,-71.0603000
02208	200,5,42.3586000,-71.0603000
02209	200,5,42.3586000,-71.0603000
02210	200,5,42.3469758,-71.0408624
02211	200,5,42.3586000,-71.0603000
02212	200,5,42.3362000,-71.0176000
02215	200,5,42.3476181,-71.1002881
02216	200,5,42.3586000,-71.0603000
02217	200,5,42.3586000,-71.0603000
02222	200,5,42.3666924,-71.0624052
